LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
54394-2,"Glucose^11th specimen post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --11th specimen post XXX challenge",mmol/L,2.27,false,"Glucose^11th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40009-3,"Glucose^12.5H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --12.5 hours post XXX challenge",mg/dL,2.15,false,"Glucose^12.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40177-8,"Glucose^12.5H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --12.5 hours post XXX challenge",mmol/L,2.15,false,"Glucose^12.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
12647-4,"Glucose^12H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --12 hours post XXX challenge",mg/dL,1.0j-a,false,"Glucose^12H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40176-0,"Glucose^12H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --12 hours post XXX challenge",mmol/L,2.15,false,"Glucose^12H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40028-3,"Glucose^12M post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --12 minutes post XXX challenge",mg/dL,2.15,false,"Glucose^12M post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40204-0,"Glucose^12M post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --12 minutes post XXX challenge",mmol/L,2.15,false,"Glucose^12M post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
12624-3,"Glucose^12th specimen post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --12th specimen post XXX challenge",mg/dL,1.0j-a,false,"Glucose^12th specimen post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
54395-9,"Glucose^12th specimen post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --12th specimen post XXX challenge",mmol/L,2.27,false,"Glucose^12th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40011-9,"Glucose^13.5H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --13.5 hours post XXX challenge",mg/dL,2.15,false,"Glucose^13.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40179-4,"Glucose^13.5H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --13.5 hours post XXX challenge",mmol/L,2.15,false,"Glucose^13.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40010-1,"Glucose^13H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --13 hours post XXX challenge",mg/dL,2.15,false,"Glucose^13H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40178-6,"Glucose^13H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --13 hours post XXX challenge",mmol/L,2.15,false,"Glucose^13H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40261-0,"Glucose^13M pre XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --13 minutes pre XXX challenge",mg/dL,2.15,false,"Glucose^13M pre XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40195-0,"Glucose^13M pre XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --13 minutes pre XXX challenge",mmol/L,2.15,false,"Glucose^13M pre XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
12625-0,"Glucose^13th specimen post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --13th specimen post XXX challenge",mg/dL,1.0j-a,false,"Glucose^13th specimen post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40012-7,"Glucose^14H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --14 hours post XXX challenge",mg/dL,2.15,false,"Glucose^14H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40180-2,"Glucose^14H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --14 hours post XXX challenge",mmol/L,2.15,false,"Glucose^14H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40029-1,"Glucose^14M post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --14 minutes post XXX challenge",mg/dL,2.15,false,"Glucose^14M post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40205-7,"Glucose^14M post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --14 minutes post XXX challenge",mmol/L,2.15,false,"Glucose^14M post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
12626-8,"Glucose^14th specimen post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --14th specimen post XXX challenge",mg/dL,1.0j-a,false,"Glucose^14th specimen post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40013-5,"Glucose^15.5H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --15.5 hours post XXX challenge",mg/dL,2.15,false,"Glucose^15.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40181-0,"Glucose^15.5H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --15.5 hours post XXX challenge",mmol/L,2.15,false,"Glucose^15.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
54249-8,"Glucose^15M post dose glucagon",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --15 minutes post dose glucagon",mmol/L,2.27,false,"Glucose^15M post dose glucagon:SCnc:Pt:Ser/Plas:Qn:"
95078-2,"Glucose^15M post meal",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.68,ACTIVE,1,Observation,,mg/dl,"Glucose [Mass/volume] in Serum or Plasma --15 min post meal",mg/dL,2.68,false,"Glucose^15M post meal:MCnc:Pt:Ser/Plas:Qn:"
12639-1,"Glucose^15M post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --15 minutes post XXX challenge",mg/dL,1.0j-a,false,"Glucose^15M post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40155-4,"Glucose^15M post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --15 minutes post XXX challenge",mmol/L,2.15,false,"Glucose^15M post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
53481-8,"Glucose^15M pre dose betaxolol",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --15 minutes pre dose betaxolol",mmol/L,2.26,false,"Glucose^15M pre dose betaxolol:SCnc:Pt:Ser/Plas:Qn:"
54250-6,"Glucose^15M pre dose glucagon",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --15 minutes pre dose glucagon",mmol/L,2.27,false,"Glucose^15M pre dose glucagon:SCnc:Pt:Ser/Plas:Qn:"
39999-8,"Glucose^15M pre XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --15 minutes pre XXX challenge",mg/dL,2.15,false,"Glucose^15M pre XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40150-5,"Glucose^15M pre XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --15 minutes pre XXX challenge",mmol/L,2.15,false,"Glucose^15M pre XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
12627-6,"Glucose^15th specimen post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --15th specimen post XXX challenge",mg/dL,1.0j-a,false,"Glucose^15th specimen post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40014-3,"Glucose^16H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --16 hours post XXX challenge",mg/dL,2.15,false,"Glucose^16H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40182-8,"Glucose^16H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --16 hours post XXX challenge",mmol/L,2.15,false,"Glucose^16H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40030-9,"Glucose^16M post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --16 minutes post XXX challenge",mg/dL,2.15,false,"Glucose^16M post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40206-5,"Glucose^16M post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --16 minutes post XXX challenge",mmol/L,2.15,false,"Glucose^16M post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40015-0,"Glucose^17.5H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --17.5 hours post XXX challenge",mg/dL,2.15,false,"Glucose^17.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40183-6,"Glucose^17.5H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --17.5 hours post XXX challenge",mmol/L,2.15,false,"Glucose^17.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40017-6,"Glucose^18.5H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --18.5 hours post XXX challenge",mg/dL,2.15,false,"Glucose^18.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40185-1,"Glucose^18.5H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --18.5 hours post XXX challenge",mmol/L,2.15,false,"Glucose^18.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40016-8,"Glucose^18H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --18 hours post XXX challenge",mg/dL,2.15,false,"Glucose^18H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40184-4,"Glucose^18H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --18 hours post XXX challenge",mmol/L,2.15,false,"Glucose^18H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40018-4,"Glucose^19.5H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --19.5 hours post XXX challenge",mg/dL,2.15,false,"Glucose^19.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40186-9,"Glucose^19.5H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --19.5 hours post XXX challenge",mmol/L,2.15,false,"Glucose^19.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40031-7,"Glucose^19M post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --19 minutes post XXX challenge",mg/dL,2.15,false,"Glucose^19M post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40207-3,"Glucose^19M post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --19 minutes post XXX challenge",mmol/L,2.15,false,"Glucose^19M post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40024-2,"Glucose^1D post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1 day post XXX challenge",mg/dL,2.15,false,"Glucose^1D post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40192-7,"Glucose^1D post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --1 day post XXX challenge",mmol/L,2.15,false,"Glucose^1D post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
42611-4,"Glucose^1H post dose lactose PO",MCnc,Pt,Urine,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Urine --1 hour post dose lactose PO",mg/dL,2.16,false,"Glucose^1H post dose lactose PO:MCnc:Pt:Urine:Qn:"
56124-1,"Glucose^1H post meal",MCnc,Pt,Urine,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Urine --1 hour post meal",mg/dL,2.29,false,"Glucose^1H post meal:MCnc:Pt:Urine:Qn:"
57350-1,"Glucose^1M post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dl,"Glucose [Mass/volume] in Serum or Plasma --1 minute post XXX challenge",mg/dL,2.29,false,"Glucose^1M post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40849-2,"Glucose^1st specimen post XXX challenge",MCnc,Pt,Urine,SemiQn,"Test strip",CHAL,2.75,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Urine by Test strip --1st specimen post XXX challenge",mg/dL,2.15,false,"Glucose^1st specimen post XXX challenge:MCnc:Pt:Urine:SemiQn:Test strip"
53480-0,"Glucose^2.5H post dose betaxolol",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --2.5 hours post dose betaxolol",mmol/L,2.26,false,"Glucose^2.5H post dose betaxolol:SCnc:Pt:Ser/Plas:Qn:"
102021-3,"Glucose^2.5H post dose glucagon",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.75,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2.5 hours post dose glucagon",mmol/L,2.75,false,"Glucose^2.5H post dose glucagon:MCnc:Pt:Ser/Plas:Qn:"
29332-4,"Glucose^2.5H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2.5 hours post XXX challenge",mg/dL,2.03,false,"Glucose^2.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40161-2,"Glucose^2.5H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --2.5 hours post XXX challenge",mmol/L,2.15,false,"Glucose^2.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40020-0,"Glucose^20.5H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --20.5 hours post XXX challenge",mg/dL,2.15,false,"Glucose^20.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40188-5,"Glucose^20.5H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --20.5 hours post XXX challenge",mmol/L,2.15,false,"Glucose^20.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40019-2,"Glucose^20H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --20 hours post XXX challenge",mg/dL,2.15,false,"Glucose^20H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40187-7,"Glucose^20H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --20 hours post XXX challenge",mmol/L,2.15,false,"Glucose^20H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
92818-4,"Glucose^20M post dose glucagon",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.66,ACTIVE,1,Both,,mg/dl,"Glucose [Mass/volume] in Serum or Plasma --20 minutes post dose glucagon",mg/dL,2.66,false,"Glucose^20M post dose glucagon:MCnc:Pt:Ser/Plas:Qn:"
54251-4,"Glucose^20M post dose glucagon",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --20 minutes post dose glucagon",mmol/L,2.27,false,"Glucose^20M post dose glucagon:SCnc:Pt:Ser/Plas:Qn:"
12655-7,"Glucose^20M post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --20 minutes post XXX challenge",mg/dL,1.0j-a,false,"Glucose^20M post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40156-2,"Glucose^20M post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --20 minutes post XXX challenge",mmol/L,2.15,false,"Glucose^20M post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
48983-1,"Glucose^20M pre XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --20 minutes pre XXX challenge",mg/dL,2.21,false,"Glucose^20M pre XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40194-3,"Glucose^20M pre XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --20 minutes pre XXX challenge",mmol/L,2.15,false,"Glucose^20M pre XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40021-8,"Glucose^21.5H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --21.5 hours post XXX challenge",mg/dL,2.15,false,"Glucose^21.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40189-3,"Glucose^21.5H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --21.5 hours post XXX challenge",mmol/L,2.15,false,"Glucose^21.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40022-6,"Glucose^22H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --22 hours post XXX challenge",mg/dL,2.15,false,"Glucose^22H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40190-1,"Glucose^22H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --22 hours post XXX challenge",mmol/L,2.15,false,"Glucose^22H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40032-5,"Glucose^22M post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --22 minutes post XXX challenge",mg/dL,2.15,false,"Glucose^22M post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40208-1,"Glucose^22M post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --22 minutes post XXX challenge",mmol/L,2.15,false,"Glucose^22M post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40023-4,"Glucose^23.5H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --23.5 hours post XXX challenge",mg/dL,2.15,false,"Glucose^23.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40191-9,"Glucose^23.5H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --23.5 hours post XXX challenge",mmol/L,2.15,false,"Glucose^23.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40037-4,"Glucose^25H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --25 hours post XXX challenge",mg/dL,2.15,false,"Glucose^25H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40214-9,"Glucose^25H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --25 hours post XXX challenge",mmol/L,2.15,false,"Glucose^25H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40033-3,"Glucose^25M post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --25 minutes post XXX challenge",mg/dL,2.15,false,"Glucose^25M post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40209-9,"Glucose^25M post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --25 minutes post XXX challenge",mmol/L,2.15,false,"Glucose^25M post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40038-2,"Glucose^26H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --26 hours post XXX challenge",mg/dL,2.15,false,"Glucose^26H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40215-6,"Glucose^26H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --26 hours post XXX challenge",mmol/L,2.15,false,"Glucose^26H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40039-0,"Glucose^27H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --27 hours post XXX challenge",mg/dL,2.15,false,"Glucose^27H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40216-4,"Glucose^27H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --27 hours post XXX challenge",mmol/L,2.15,false,"Glucose^27H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40034-1,"Glucose^27M post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --27 minutes post XXX challenge",mg/dL,2.15,false,"Glucose^27M post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40210-7,"Glucose^27M post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --27 minutes post XXX challenge",mmol/L,2.15,false,"Glucose^27M post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
40040-8,"Glucose^28H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --28 hours post XXX challenge",mg/dL,2.15,false,"Glucose^28H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40217-2,"Glucose^28H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --28 hours post XXX challenge",mmol/L,2.15,false,"Glucose^28H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
